"","louvain","characters","slash","id","source"
"3165","2","Astoria Greengrass, Draco Malfoy, Hermine Granger, Ronald ""Ron"" Weasley, Scorpius Malfoy","Gen","5fb2dcbe000c65303adba364","5fb2dcbe000c65303adba364_Verbrechen-Schwur-und-Hoffnung"
"3166","2","Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","Gen","5fb2f66d000c83a211dcfe91","5fb2f66d000c83a211dcfe91_Warum-gibt-es-keine-Maschine-die-Entscheidungen"
"3167","2","Blaise Zabini, Draco Malfoy, Harry Potter, OC (Own Character), Sirius ""Tatze"" Black","Gen","5fb3d9b60002108c3b196894","5fb3d9b60002108c3b196894_Die-verlorene-Schwester"
"3168","0","Albus Dumbledore, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","Het","5fb3ea51000c375b2f90bc16","5fb3ea51000c375b2f90bc16_Schatten-von-Faerun-Bruderzwist"
"3169","1","Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","Gen","5fb511d4000bd007377ff79a","5fb511d4000bd007377ff79a_DamiZaubere-Was-en-da-los--Percy"
"3170","2","Cedric Diggory, Fred Weasley","MaleSlash","5fb52997000c47f91930d52b","5fb52997000c47f91930d52b_FREDRIC"
"3171","2","","NA","5fb559e000042786281b19a2","5fb559e000042786281b19a2_Bound-to-you"
"3172","4","","Gen","5fb5653d000aa270362db342","5fb5653d000aa270362db342_Harry-Potter-und-der-Unterricht-fuer-DKdM"
"3173","4","Albus Dumbledore, Draco Malfoy, Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Lucius Malfoy, Severus Snape","Gen","5fb566950003e34925267d46","5fb566950003e34925267d46_Zeit-um-Geschichte-zu-schreiben"
"3174","4","Oliver Wood, Percy Weasley, Roger Davies","Div","5fb5a8470000892115d26681","5fb5a8470000892115d26681_roger-davies-is-a-communist-pass-it"
"3175","0","Harry Potter, Severus Snape","MaleSlash","5fb61d98000089e62eb2b446","5fb61d98000089e62eb2b446_Verlorene-Hoffnung"
"3176","0","OC (Own Character), Regulus Arcturus Black, Severus Snape","MaleSlash","5fb664730001723120e56994","5fb664730001723120e56994_Fingeruebungen-2020"
"3177","2","Blaise Zabini, Draco Malfoy, Harry Potter, Hermine Granger, Pansy Parkinson, Ronald ""Ron"" Weasley","MaleSlash","5fb6aa620001926de5b6b95","5fb6aa620001926de5b6b95_Green-Eyes"
"3178","0","Harry Potter, Lord Voldemort / Tom Vorlost Riddle","MaleSlash","5fb6c98b000b99821e36dcc2","5fb6c98b000b99821e36dcc2_Harry-Potters-Rache"
"3179","2","Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","MaleSlash","5fb6edf7000c9d86ecda1d6","5fb6edf7000c9d86ecda1d6_Dramione-Herzrasen"
"3180","2","Dean Thomas, Draco Malfoy, Harry Potter, Hermine Granger, Luna Lovegood, Ronald ""Ron"" Weasley","MaleSlash","5fb776b3000c13b21331e682","5fb776b3000c13b21331e682_Die-Erinnerung-an-dich"
"3181","2","Cedric Diggory, Draco Malfoy, Harry Potter, Hermine Granger, OC (Own Character)","Gen","5fb79e9e0007bb9233e9e26a","5fb79e9e0007bb9233e9e26a_Changed-my-mind"
"3182","1","OC (Own Character), Severus Snape","Gen","5fb7bbae000c57b615fec4d4","5fb7bbae000c57b615fec4d4_The-daughter-of-Severus-Snape"
"3183","0","Charlie Weasley","Het","5fb7c149000c3c2613f1eb2f","5fb7c149000c3c2613f1eb2f_Wasteland-Baby"
"3184","0","Draco Malfoy, Harry Potter","MaleSlash","5fb7dda6000514ca31a8ba34","5fb7dda6000514ca31a8ba34_Sturm-der-Liebe-Drarry"
"3185","0","Antonin Dolohow, Barty Crouch Jr., Fenrir Greyback, Hermine Granger, Luna Lovegood, Millicent Bulstrode","Gen","5fb7efde000c8711290437b9","5fb7efde000c8711290437b9_Alle-guten-Dinge-sind-3"
"3186","2","Antonin Dolohow, Hermine Granger, Luna Lovegood, Rabastan Lestrange","Het","5fb7f73400028ab230463d46","5fb7f73400028ab230463d46_Reuevolle-Wege"
"3187","1","Draco Malfoy, Hermine Granger","Gen","5fb807f6000a213f6725bee","5fb807f6000a213f6725bee_Just-like-yesterday--Dramione"
"3188","2","OC (Own Character), Regulus Arcturus Black","Het","5fb81158000c1ddb33c74795","5fb81158000c1ddb33c74795_Bevor-ich-sterbe"
"3189","0","Cedric Diggory, OC (Own Character)","Gen","5fb81b93000c4a1534f285d9","5fb81b93000c4a1534f285d9_Stolz-und-Vorurteile"
"3190","3","Harry Potter, Lord Voldemort / Tom Vorlost Riddle","MaleSlash","5fb8fa10000af9528fc06a6","5fb8fa10000af9528fc06a6_Death-of-Today"
"3191","2","Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","MaleSlash","5fb8fe5a000c9e5b3af1003c","5fb8fe5a000c9e5b3af1003c_Der-Geheimgang"
"3192","1","Lord Voldemort / Tom Vorlost Riddle, OC (Own Character)","Het","5fb907d2000c9e6a2d186266","5fb907d2000c9e6a2d186266_Niemand-mag-Klugscheisser"
"3193","3","Draco Malfoy, Hermine Granger","Het","5fb920a4000c2225200bab05","5fb920a4000c2225200bab05_Dramione-OS--I-know-I-love"
"3194","2","Lord Voldemort / Tom Vorlost Riddle","Gen","5fb95e37000c9b1f263f35f4","5fb95e37000c9b1f263f35f4_Tom-Riddle-Hogwarts"
"3195","3","Draco Malfoy, Harry Potter","MaleSlash","5fb97c2a0001f4f218317a2f","5fb97c2a0001f4f218317a2f_Deine-Worte-kennt-nur-der-Wind"
"3196","0","Hermine Granger, Neville Longbottom","Gen","5fb9854700058af5a9fb0d4","5fb9854700058af5a9fb0d4_Duesterer-Einblick"
"3197","3","Draco Malfoy, Harry Potter","MaleSlash","5fb99fb90009c6af37ee858c","5fb99fb90009c6af37ee858c_SlytherIn-----Drarry-Adventskalender"
"3198","0","Ginevra Molly ""Ginny"" Weasley, Harry Potter, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5fba419d000c893617c52c89","5fba419d000c893617c52c89_Sirus-gibt-Harry-DAS-Gespraech"
"3199","2","Draco Malfoy, Hermine Granger","Gen","5fba4650000ac1e112fb010a","5fba4650000ac1e112fb010a_A-Christmas-Romance"
"3200","0","Lord Voldemort / Tom Vorlost Riddle, OC (Own Character)","Gen","5fba7d0b000c768bda6781a","5fba7d0b000c768bda6781a_Evil-or-Good"
"3201","1","Blaise Zabini, Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","Gen","5fbaa54c000c9eca125a7ed8","5fbaa54c000c9eca125a7ed8_Wahrheit-oder-Wahrheit"
"3202","0","Antonin Dolohow, Hermine Granger, Luna Lovegood, OC (Own Character), Rabastan Lestrange, Thorfinn Rowle","Gen","5fbacb210002a6a3d181622","5fbacb210002a6a3d181622_Rehabilitation-oder-Arbeit-fuer-Idioten-mit-einem"
"3203","2","Draco Malfoy, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","Gen","5fbaccd9000898c1349104e3","5fbaccd9000898c1349104e3_Mudprincess"
"3204","1","Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","Gen","5fbae9c0000c44ed3a9f94d3","5fbae9c0000c44ed3a9f94d3_Vergessen"
"3205","0","Hermine Granger, Remus ""Moony"" Lupin, Severus Snape, Sirius ""Tatze"" Black","MaleSlash","5fbb5ac5000c9f0f26e9ff42","5fbb5ac5000c9f0f26e9ff42_Ein-Geschenk-aus-der-Vergangenheit"
"3206","0","","NA","5fbb652200044a9723362a44","5fbb652200044a9723362a44_Schwarzes-Schaf--Suendenbock"
"3207","0","Lily Luna Potter, Lorcan Scamander, Lysander Scamander","Gen","5fbbbbac000c9daa396c535c","5fbbbbac000c9daa396c535c_Lily-Potter--ein-magisches-Jahr"
"3208","1","Bellatrix Lestrange, Rodolphus Lestrange","Gen","5fbbc3e9000c100a30ff09c0","5fbbc3e9000c100a30ff09c0_Unfall-mit-Folgen"
"3209","0","Blaise Zabini, Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Hermine Granger","Gen","5fbbcfc6000ca03239bed838","5fbbcfc6000ca03239bed838_Zweite-Chance"
"3210","0","OC (Own Character), Salazar Slytherin","Gen","5fbbf3ed000c81bc286076e7","5fbbf3ed000c81bc286076e7_Lady-Slytherin"
"3211","2","","Gen","5fbc0958000c75921642e884","5fbc0958000c75921642e884_Two-months-to-fall-for-you"
"3212","3","Draco Malfoy, Harry Potter","Gen","5fbcbf41000b8e2a10cb1b11","5fbcbf41000b8e2a10cb1b11_Der-Zauberstab"
"3213","3","Cho Chang, Garrick Ollivander","Gen","5fbd67bc000c17ab1cdea5c3","5fbd67bc000c17ab1cdea5c3_Das-Geheimnis-der-Olivanders"
"3214","2","Draco Malfoy, Harry Potter","MaleSlash","5fbd779300021bb611d786e0","5fbd779300021bb611d786e0_Die-Verleihung-des-Goldenen-Besens"
"3215","2","Antonin Dolohow, Barty Crouch Jr., Bellatrix Lestrange, Draco Malfoy, Hermine Granger, Rabastan Lestrange","Gen","5fbe8652000c2c661eb1c526","5fbe8652000c2c661eb1c526_Wenn-Freund-zum-Feind-wird"
"3216","4","Draco Malfoy","Gen","5fbe885c000c2c6639722a3f","5fbe885c000c2c6639722a3f_Die-verlorene-Lestrange"
"3217","1","Bellatrix Lestrange, Draco Malfoy, Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Lucius Malfoy, Narzissa Malfoy","Het","5fbf9971000ca2241407df40","5fbf9971000ca2241407df40_Uberraschender-Wendepunkt-Wendung-ins-Gute-Oder-in"
"3218","0","Bill Weasley, Charlie Weasley, George Weasley, Ginevra Molly ""Ginny"" Weasley, Percy Weasley, Ronald ""Ron"" Weasley","Gen","5fbfb9b5000314e0160121f3","5fbfb9b5000314e0160121f3_Wir-sind-die-Weasleys"
"3219","1","Harry Potter, Severus Snape","MaleSlash","5fbff8c200009dc01b75a9c1","5fbff8c200009dc01b75a9c1_Sehnsucht"
"3220","1","OC (Own Character), Severus Snape","Gen","5fbff8e3000c3e0939f98d86","5fbff8e3000c3e0939f98d86_Rettung-aus-der-Kaelte"
"3221","0","Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley, Severus Snape","MaleSlash","5fc00327000ad3c932e13404","5fc00327000ad3c932e13404_Explosion-Snarry"
"3222","4","Regulus Arcturus Black, Sirius ""Tatze"" Black","Gen","5fc147e7000c78bc23b56761","5fc147e7000c78bc23b56761_So-gleich-und-doch-so-unterschiedlich"
"3223","2","Draco Malfoy, Lucius Malfoy, Narzissa Malfoy, OC (Own Character)","Gen","5fc14f6e00040e3f13428bf1","5fc14f6e00040e3f13428bf1_What-about-us"
"3224","0","Hermine Granger, Minerva McGonagall, Severus Snape","Gen","5fc16044000b648919ac9582","5fc16044000b648919ac9582_Come-in"
"3225","3","Draco Malfoy, Harry Potter","MaleSlash","5fc212b9000c5ff633cbec11","5fc212b9000c5ff633cbec11_Leben"
"3226","0","","MaleSlash","5fc26d54000ca3b6322fff54","5fc26d54000ca3b6322fff54_Finde-familie-und-liebe"
"3227","2","Ginevra Molly ""Ginny"" Weasley, Harry Potter","Gen","5fc2919f000c5ff6ed37d86","5fc2919f000c5ff6ed37d86_Danach"
"3228","0","Harry Potter, Hermine Granger","Gen","5fc29e5a00055ead316dbfdc","5fc29e5a00055ead316dbfdc_Getrennt-fuer-immer-vielleicht-Teil-2-der"
"3229","1","Draco Malfoy, Harry Potter, Lucius Malfoy, Narzissa Malfoy, Severus Snape","Gen","5fc2a9050008d725718ac99","5fc2a9050008d725718ac99_Nur-ein-Wunsch"
"3230","2","James ""Krone"" Potter, Lily Potter","Het","5fc2acd300046fef99a7aea","5fc2acd300046fef99a7aea_Vorherbestimmung-U2665"
"3231","1","James ""Krone"" Potter, Lily Potter, OC (Own Character), Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Het","5fc2b2b3000ca26f3434f15b","5fc2b2b3000ca26f3434f15b_DU-bist-so-wie-ICH--Remus"
"3232","0","Draco Malfoy, Hermine Granger, Luna Lovegood, Seamus Finnigan","Het","5fc2bebc0001828e1d5d14f2","5fc2bebc0001828e1d5d14f2_Against-the-lies"
"3233","3","Albus Dumbledore, Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Neville Longbottom, OC (Own Character), Severus Snape","Gen","5fc2d72200018ac825fa81f7","5fc2d72200018ac825fa81f7_Raven"
"3234","1","","Gen","5fc2dac10001305b242a6f96","5fc2dac10001305b242a6f96_Die-Stimmen-der-Statisten"
"3235","3","Daphne Greengrass, Harry Potter, Hermine Granger, Neville Longbottom, Ronald ""Ron"" Weasley","Het","5fc2de4d000ca1d0c6c0375","5fc2de4d000ca1d0c6c0375_Harry-Potter-und-die-wahre-Macht-der"
"3236","2","Astoria Greengrass, Draco Malfoy","Het","5fc308b200037024325bd51f","5fc308b200037024325bd51f_Begegnung"
"3237","1","Ginevra Molly ""Ginny"" Weasley, Harry Potter, Molly Weasley, OC (Own Character), Severus Snape","MaleSlash","5fc35e9d000ade6437450093","5fc35e9d000ade6437450093_Das-Fest-der-Liebe"
"3238","2","Lily Potter, Minerva McGonagall, Narzissa Malfoy, Nymphadora Tonks, Remus ""Moony"" Lupin, Severus Snape","Gen","5fc374f3000648942414a4a5","5fc374f3000648942414a4a5_Potter-Carols"
"3239","3","","Gen","5fc3824b000a1d4611e2fc82","5fc3824b000a1d4611e2fc82_Feiertags--Adventskalender-aus-der-Harry-Potter"
"3240","0","Ginevra Molly ""Ginny"" Weasley, Harry Potter","Gen","5fc383a7000ca3f5246a3dfc","5fc383a7000ca3f5246a3dfc_Glitzernde-Sterne-spiegeln-sich-in-deinen-Augen"
"3241","3","Hermine Granger, Severus Snape","Gen","5fc389cc000c3d521c0cc300","5fc389cc000c3d521c0cc300_LUDICIALES"
"3242","3","Fred Weasley, George Weasley, Lee Jordan, OC (Own Character)","Het","5fc39805000ca26f23ad0488","5fc39805000ca26f23ad0488_Das-Offensichtliche-ist-vorhersehbar-George-Weasley-Ff"
"3243","0","Dean Thomas, Gregory Goyle, Pansy Parkinson, Seamus Finnigan, Vincent Crabbe","MaleSlash","5fc3a004000614fe1c0b7c2d","5fc3a004000614fe1c0b7c2d_Gregory"
"3244","4","Draco Malfoy, Hermine Granger, Scorpius Malfoy","Het","5fc3a254000c74092b4e4665","5fc3a254000c74092b4e4665_Dramione--Weihnachtszauber"
"3245","1","James ""Krone"" Potter, Lily Potter, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5fc3a2d1000b91ae121c6755","5fc3a2d1000b91ae121c6755_The-Marauders-Christmas-Special"
"3246","1","James ""Krone"" Potter, Lily Potter, Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5fc3a3540005d8ca26951c65","5fc3a3540005d8ca26951c65_A-world-full-of-mysteries"
"3247","2","Harry Potter, Magische Wesen","Gen","5fc3a45e0003906a1266bf92","5fc3a45e0003906a1266bf92_Die-fantastischen-Freunde-AdventssonntagsKalender"
"3248","0","Lily Potter","Gen","5fc3a69a000c9b1f345cd16f","5fc3a69a000c9b1f345cd16f_Sie-haette-noch-einmal-mit-ihm-tanzen"
"3249","1","Dean Thomas, OC (Own Character)","Het","5fc3b6240006223cc1b20ea","5fc3b6240006223cc1b20ea_Moment"
"3250","4","Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","Gen","5fc3c6ce000ca3f5214926c2","5fc3c6ce000ca3f5214926c2_Missliche-Lage"
"3251","1","Albus Dumbledore, Evan Rosier, James ""Krone"" Potter, Regulus Arcturus Black, Severus Snape, Sirius ""Tatze"" Black","Gen","5fc3cd3a0009e9743b74b8e6","5fc3cd3a0009e9743b74b8e6_Es-war-einmal-an-Weihnachten"
"3252","0","James ""Krone"" Potter, Lily Potter, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5fc3d1dc000abcec167d32a8","5fc3d1dc000abcec167d32a8_Das-Geschenk"
"3253","0","Lord Voldemort / Tom Vorlost Riddle","Gen","5fc3e183000b5da22222d8e9","5fc3e183000b5da22222d8e9_Wunsch"
"3254","0","","Het","5fc3e2fc0000a7613b259f6d","5fc3e2fc0000a7613b259f6d_Schwarzer-Mond-ueber-Skye"
"3255","3","Albus Dumbledore, Harry Potter, Lily Potter, Severus Snape, Tobias Snape","Het","5fc3fec100067192b9a9f5a","5fc3fec100067192b9a9f5a_Eine-Weihnachtsgeschichte"
"3256","3","James ""Krone"" Potter, Lily Potter, Petunia Dursley","Gen","5fc416df000ba2f22582006b","5fc416df000ba2f22582006b_Waiting-for-Love--Jilly-Oneshot"
"3257","0","Harry Potter, Hermine Granger, Severus Snape","Gen","5fc421bf000040db3953203a","5fc421bf000040db3953203a_Home-sweet-home"
"3258","0","Albus Dumbledore, Harry Potter, Hermine Granger, OC (Own Character), Severus Snape, Theodore Nott","Gen","5fc43956000c48bc1d93ca8d","5fc43956000c48bc1d93ca8d_Advents-und-Special-OcassionsKalender-202021--Dumbledores"
"3259","0","Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","Gen","5fc523b7000b835f2c4ddb27","5fc523b7000b835f2c4ddb27_Aufbrausende-Liebe-Oneshot"
"3260","0","Draco Malfoy, Hermine Granger, OC (Own Character), Scorpius Malfoy","Gen","5fc52c5b000c9d863af8aea5","5fc52c5b000c9d863af8aea5_Weignachten-bei-den-MalfoysDramione"
"3261","2","Draco Malfoy, Gregory Goyle, Hermine Granger, Pansy Parkinson, Theodore Nott","Gen","5fc57042000a335423ac8b37","5fc57042000a335423ac8b37_Im-Laden-nebenan-DramioneAdventskalender"
"3262","2","","NA","5fc57c47000bcee4fc9fd29","5fc57c47000bcee4fc9fd29_Sammlung-der-Ungeheuerlichkeiten"
"3263","4","","Gen","5fc5922000018d807fd3a7d","5fc5922000018d807fd3a7d_Adventskalender-2020"
"3264","4","","NA","5fc5d257000aae9a328e2e3b","5fc5d257000aae9a328e2e3b_Leseadventskalender-rund-um-Hogwarts"
"3265","2","Harry Potter, Hermine Granger, Lord Voldemort / Tom Vorlost Riddle, OC (Own Character), Severus Snape","Gen","5fc5e06c00018ac8130cad71","5fc5e06c00018ac8130cad71_Frischer-Wind-fuer-Hogwarts"
"3266","1","","Gen","5fc5e25f0005406231d16d81","5fc5e25f0005406231d16d81_Das-sechste-Jahr-und-alles-steht-Kopf"
"3267","4","Harry Potter, Hermine Granger, Lucius Malfoy, Minerva McGonagall, Narzissa Malfoy, Severus Snape","Gen","5fc5e783000bbe22228de139","5fc5e783000bbe22228de139_Adventskalender-2020-Harry-PotterZufallsgenerator"
"3268","3","OC (Own Character)","Gen","5fc614e9000c4f8b3a5a5a00","5fc614e9000c4f8b3a5a5a00_Weihnachts--Spezial-Traumreise-in-Hogwarts"
"3269","0","Draco Malfoy, Harry Potter","MaleSlash","5fc630f1000092bd9a4532c","5fc630f1000092bd9a4532c_21-days-of-christmas"
"3270","2","Blaise Zabini, Lavender Brown, Seamus Finnigan","Het","5fc6353d000614fe1f127f1c","5fc6353d000614fe1f127f1c_My-Favorite-Things-Adventskalender-2020"
"3271","3","","MaleSlash","5fc63e57000c663b27db3af5","5fc63e57000c663b27db3af5_Adventskalender-2020"
"3272","2","Ginevra Molly ""Ginny"" Weasley, Harry Potter","Gen","5fc6423e000b614722d4ea0a","5fc6423e000b614722d4ea0a_Reise-durch-die-Zeit-Adventskalender-2020"
"3273","1","Andromeda Tonks, Narzissa Malfoy, Nymphadora Tonks, Remus ""Moony"" Lupin, Ted ""Teddy"" Remus Lupin, Ted Tonks","Gen","5fc6555f00002c6c2fac1635","5fc6555f00002c6c2fac1635_Andromeda-Ist-Blut-wirklich-dicker-als-Wasser"
"3274","2","Draco Malfoy, Hermine Granger","Gen","5fc661e5000134981c4acca0","5fc661e5000134981c4acca0_Open-Heart-A-Christmas-Story"
"3275","1","Der Fast Kopflose Nick, Neville Longbottom, OC (Own Character), Rubeus Hagrid, Sibyll Trelawney","Gen","5fc668a6000c083f3a164c22","5fc668a6000c083f3a164c22_Adventskalender"
"3276","0","Draco Malfoy, Luna Lovegood","Gen","5fc682f2000bc245169599ae","5fc682f2000bc245169599ae_Der-gefallene-Koenig"
"3277","1","Draco Malfoy, Hermine Granger, Minerva McGonagall","Gen","5fc68cc5000b29fa265df709","5fc68cc5000b29fa265df709_Eine-Weihnachtsgeschichte-Dramione-Adventskalender-mit-24-Kapiteln"
"3278","0","Blaise Zabini, Harry Potter","MaleSlash","5fc6950a0004bb03219c0c5b","5fc6950a0004bb03219c0c5b_Vampirprinz-Halian-Medici"
"3279","4","Harry Potter, Lord Voldemort / Tom Vorlost Riddle","Gen","5fc698ef0000782237ee80ec","5fc698ef0000782237ee80ec_Eine-Dunkle-Vergangenheit"
"3280","4","Albus Dumbledore, Rubeus Hagrid","Gen","5fc6a052000219ceda0fe77","5fc6a052000219ceda0fe77_A-Giants-Heart"
"3281","3","Albus Severus Potter, James Sirius Potter, Lily Luna Potter","Gen","5fc6c8b20003644c1a74f615","5fc6c8b20003644c1a74f615_Die-Jagd-nach-dem-Weihnachtsmann"
"3282","1","Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Luna Lovegood, Ronald ""Ron"" Weasley","Gen","5fc7c9d9000ca6681bfc4d35","5fc7c9d9000ca6681bfc4d35_Hermine-Potter-und-das-Geheimnis-in-Schottland"
"3283","1","","Gen","5fc7cbfe000c87cbdc5ad60","5fc7cbfe000c87cbdc5ad60_MistelzweigAdventskalender"
"3284","2","Harry Potter, Hermine Granger","Het","5fc8169b000621fe34f2d6c8","5fc8169b000621fe34f2d6c8_Last-Christmas"
"3285","0","Dudley Dursley, Harry Potter, Petunia Dursley, Vernon Dursley","Gen","5fc821cf0003112239199245","5fc821cf0003112239199245_Dursley"
"3286","3","Draco Malfoy, Lucius Malfoy, Narzissa Malfoy","Gen","5fc940df000c5519308f21fe","5fc940df000c5519308f21fe_Weihnachten-bei-den-Malfoys"
"3287","3","Hermine Granger, Lucius Malfoy, Severus Snape","Het","5fca32bc00091f2d3256cfd9","5fca32bc00091f2d3256cfd9_Der-Patient"
"3288","0","Draco Malfoy, Harry Potter, OC (Own Character), Remus ""Moony"" Lupin, Severus Snape, Sirius ""Tatze"" Black","Gen","5fcac8b00000f8e324ead210","5fcac8b00000f8e324ead210_Dumm-gelaufen"
"3289","2","Draco Malfoy, Severus Snape","Gen","5fcae138000c9ab91cd8fb34","5fcae138000c9ab91cd8fb34_Ein-Streich-Zu-Viel"
"3290","3","Blaise Zabini, Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Hermine Granger, Scorpius Malfoy","Gen","5fcbc3a8000c4ead2351687b","5fcbc3a8000c4ead2351687b_Wie-entstand-dramione"
"3291","0","Draco Malfoy, Hermine Granger","Gen","5fcbce21000ca8482fd01719","5fcbce21000ca8482fd01719_Predictable---Dramione"
"3292","4","Draco Malfoy, Hermine Granger","Het","5fcbdefb000868d9246537d3","5fcbdefb000868d9246537d3_If-they-knew"
"3293","1","Hermine Granger, OC (Own Character), Rose Weasley","Het","5fcbe1ad0008e4121efe6773","5fcbe1ad0008e4121efe6773_Zurueck-in-die-Vergangenheit"
"3294","0","James ""Krone"" Potter, Lily Potter, Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5fcbeb90000afa813a8824c6","5fcbeb90000afa813a8824c6_Liebe-oder-doch-nur-Schmerz"
"3295","1","Amycus Carrow, Lucius Malfoy, Narzissa Malfoy, OC (Own Character), Rabastan Lestrange, Rodolphus Lestrange","Gen","5fcbf58e000bebca1f631c21","5fcbf58e000bebca1f631c21_Die-starke-Verena-Lestrange"
"3296","2","Bill Weasley, Fleur Delacour, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","Gen","5fccb57e000ca8c3ea1949e","5fccb57e000ca8c3ea1949e_Harry-Potter-und-der-Kessel-der-Wahrheit"
"3297","3","Albus Dumbledore, Minerva McGonagall, Severus Snape","Gen","5fccbcb6000231ecb413c8b","5fccbcb6000231ecb413c8b_All-alone-on-christmasor-not"
"3298","4","Harry Potter, Minerva McGonagall, Poppy Pomfrey, Severus Snape","Gen","5fcd05c1000c76fa7f7c8fd","5fcd05c1000c76fa7f7c8fd_Leiden-im-Schicksal"
"3299","0","James ""Krone"" Potter, Lily Potter, OC (Own Character), Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","Gen","5fcd29f3000ac373185c3ea5","5fcd29f3000ac373185c3ea5_Magie-Segen-oder-Fluch"
"3300","3","Draco Malfoy, OC (Own Character)","Gen","5fcd4079000c9e8b17e312e1","5fcd4079000c9e8b17e312e1_Die-Wahrheit-oder-doch-nur-eine-Luege"
"3301","3","Dolores Umbridge, Draco Malfoy, Luna Lovegood, Narzissa Malfoy, OC (Own Character), Severus Snape","Het","5fcd53ca000c932735663021","5fcd53ca000c932735663021_Mein-Leben-in-Hogwarts-das-4-Jahr"
"3302","2","Ginevra Molly ""Ginny"" Weasley, Hermine Granger, Luna Lovegood, Severus Snape","Het","5fcdfdba0001ae611fd00780","5fcdfdba0001ae611fd00780_Gegen-die-Regeln"
"3303","0","Alice Longbottom, Frank Longbottom, James ""Krone"" Potter, Lily Potter, Remus ""Moony"" Lupin","Gen","5fcf72fd00011df12a8fbcdc","5fcf72fd00011df12a8fbcdc_Persuasion--eine-ShakespeareAdaptation"
"3304","4","Draco Malfoy, Fawkes, Harry Potter, Severus Snape","MaleSlash","5fcfa90e000a440d15acd76d","5fcfa90e000a440d15acd76d_Eine-zweite-Chance"
"3305","0","Draco Malfoy, Harry Potter, OC (Own Character)","Gen","5fcff462000c95e8365163aa","5fcff462000c95e8365163aa_Sie-ist-es--Draco-Malfoy-FF"
"3306","3","Harry Potter, Hermine Granger, Lord Voldemort / Tom Vorlost Riddle, Rabastan Lestrange, Rodolphus Lestrange, Severus Snape","Gen","5fd0be11000997153433ed8b","5fd0be11000997153433ed8b_Harry-Potter-Adventskalender-2020"
"3307","2","Blaise Zabini, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","Het","5fd0ff1d00002efe33f1ec6c","5fd0ff1d00002efe33f1ec6c_Fragments-of-Time--Legende-der-Waechter"
"3308","3","Hermine Granger, Severus Snape","Het","5fd10481000b4fbf25478e61","5fd10481000b4fbf25478e61_Erzwungenes-Glueck"
"3309","3","","NA","5fd123df000cab3c325239f9","5fd123df000cab3c325239f9_Zacharus-Riddle"
"3310","4","Luna Lovegood","Gen","5fd13875000c6b039204c96","5fd13875000c6b039204c96_Die-Erbin-Ravenclaws"
"3311","4","Hermine Granger, Ronald ""Ron"" Weasley","Gen","5fd14220000a14d02a67a215","5fd14220000a14d02a67a215_Ron--Hermine--Against-all-odds"
"3312","3","Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","MaleSlash","5fd1fda20002b6b613699b50","5fd1fda20002b6b613699b50_Wenn-die-Welt-brennt"
"3313","0","Gilderoy Lockhart, Lavender Brown","Gen","5fd20fc2000c1ddb3787e80b","5fd20fc2000c1ddb3787e80b_Das-faltenlose-Gesicht-die-falsche-Scheu-und"
"3314","2","Fred Weasley, George Weasley","Gen","5fd23890000c3e1e2b528877","5fd23890000c3e1e2b528877_Zwillingsakademie"
